"gender","fav_number","retweet_count","tweet_count","diff_prof_twt","tweets_per_day","gender_confidence","profile_yn_confidence","sidebar_color_cat","link_color_cat","score_vocab_brand","score_vocab_male","score_vocab_female","score_vocabio_brand","score_vocabio_male","score_vocabio_female"
"female",25849,0,171250,104.242658730159,100,0.65,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",1751,0,5844,208.380158730159,2,1,1,"indeterminado","cyan",0,0,0,0,0,0
"male",3,0,1839,22.1727182539683,2,1,1,"cyan","cyan",0,0,0,0,0,0
"female",452,0,33837,208.561011904762,14,1,1,"indeterminado","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"female",0,0,7510,21.7518849206349,7,0.6757,1,"indeterminado","magenta",0,0,0,7.59543486816214,0,5.78927055191046
"male",7,0,206,137.780158730159,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",114,0,2984,16.4871031746032,3,1,1,"indeterminado","red",0,0,3.67278797996661,0,0,3.58934774218449
"female",12277,0,9140,85.3856150793651,6,1,1,"indeterminado","cyan",0,3.73001776198934,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",36745,0,24968,107.295436507937,14,1,1,"red","cyan",1.57049585318511,16.5778567199526,10.2253756260434,0,0,0
"brand",13,0,82,0.435714285714286,0,1,1,"cyan","cyan",0,0,0,0,6.8172312839816,0
"brand",5,0,3848,202.638293650794,2,1,1,"red","red",0,0,0,0,0,0
"brand",0,0,39606,61.0021825396825,28,0.6763,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",112,0,6510,345.595535714286,2,0.675,1,"green","cyan",0,0,0,0,0,0
"brand",707,0,3436,195.621428571429,1,0.6615,1,"indeterminado","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"male",3070,0,8397,92.7477182539683,5,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",233,0,106931,66.5202380952381,74,0.6617,1,"red","cyan",1.1646373742721,0,0,0,0,0
"female",2712,1,24666,200.547718253968,10,1,1,"red","indeterminado",0,5.44701006512729,4.25709515859766,4.32900432900433,9.91217063989962,17.3678116557314
"male",12874,0,34935,43.9931547619048,27,1,1,"cyan","cyan",1.21757543673902,0,0,0,0,0
"female",8798,0,5545,31.3066468253968,5,1,1,"cyan","cyan",0,0,5.30050083472454,0,0,0
"female",8936,7,20533,87.7893849206349,13,0.6683,1,"red","indeterminado",1.28815952002823,3.90763765541741,0,0,0,0
"female",3632,0,3689,162.402281746032,2,1,1,"red","indeterminado",1.87047820716428,14.9200710479574,21.7028380634391,0,0,0
"male",32,0,1273,48.5460317460318,1,1,1,"cyan","cyan",0,0,0,12.8689492325856,0,0
"male",2,0,25102,33.4997023809524,21,0.6667,1,"cyan","cyan",0,0,0,0,0,0
"female",12,0,38535,4.84771825396825,38,0.6525,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",11772,1,32490,301.438095238095,11,1,1,"red","indeterminado",0,0,0,0,6.8172312839816,4.32265534542648
"female",4187,0,4344,141.249702380952,2,0.6626,1,"indeterminado","red",0,0,0,0,0,0
"female",19658,0,114972,424.296924603175,29,0.6633,1,"cyan","cyan",0,0,0,0,6.06440819740694,8.76109610189116
"brand",0,0,84134,62.5229166666667,59,0.6731,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",2017,0,27131,296.247222222222,9,1,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"male",30419,0,118248,278.094345238095,40,1,1,"red","cyan",0,0,0,0,0,3.58934774218449
"brand",0,0,69663,49.8494047619048,52,0.6516,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",2082,0,15443,296.800099206349,5,1,1,"cyan","cyan",0,0,0,0,0,0
"male",940,0,1174,273.308531746032,0,1,1,"cyan","cyan",1.34109758249515,10.7164002368265,0,0,0,0
"female",21803,0,119568,269.426785714286,42,1,1,"red","cyan",0,0,0,0,0,0
"male",698,0,3008,235.460119047619,1,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",0,0,5247,1.81160714285714,5,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,84230,62.5082341269841,59,0.6769,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",0,0,70785,30.5816468253968,59,0.6701,1,"cyan","cyan",0,0,4.17362270450751,0,0,0
"brand",4,0,4331,294.498015873016,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,110177,70.3206349206349,75,0.6946,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",1024,0,76289,288.919642857143,25,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1375,0,4795,78.6741071428572,3,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",926,0,147,17.6587301587302,0,1,1,"indeterminado","red",0,0,0,0,0,0
"female",6480,0,21419,176.316071428571,10,1,1,"red","red",1.87047820716428,15.6897572528123,12.1035058430718,0,0,0
"female",33,0,394,4.84672619047619,0,1,1,"indeterminado","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"brand",305,0,7566,119.254464285714,4,1,1,"indeterminado","magenta",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"brand",0,0,8440,84.9986111111111,5,1,1,"cyan","green",0,0,0,4.13223140495868,0,0
"brand",0,0,61446,76.9991071428571,40,0.6817,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",295,0,62462,57.6267857142857,45,1,1,"red","blue",0,0,0,0,0,0
"brand",0,0,267799,187.733928571429,117,1,1,"red","cyan",2.27633668607729,11.959739490823,17.4040066777963,21.1727666273121,10.3722291928064,11.0768043226553
"male",180,0,1443,97.2975198412698,1,1,1,"red","indeterminado",0,0,0,0,0,0
"female",3493,0,3081,12.546130952381,3,0.6697,1,"cyan","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",4511,0,16128,22.6074404761905,14,0.6674,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"brand",714,0,1214,90.0183531746032,1,1,1,"cyan","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"female",264,0,12459,252.091468253968,5,1,1,"red","yellow",0,0,0,0,0,0
"male",220,0,5073,288.018055555556,2,0.3472,1,"red","red",0,0,0,0,0,0
"male",3,0,160726,402.630456349206,42,1,1,"red","indeterminado",0,0,4.17362270450751,4.2896497441952,4.18235048097031,0
"female",37867,0,31020,338.722718253968,9,1,1,"indeterminado","cyan",2.45279689430034,12.2557726465364,18.4056761268781,4.64384100747737,13.4671685487244,17.2906213817059
"male",2684,0,4230,107.684523809524,2,0.6707,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"female",9685,0,61856,61.3689484126984,44,1,1,"cyan","cyan",0,0,0,0,0,0
"female",24045,0,37197,228.031150793651,14,1,1,"red","cyan",0,0,0,0,0,0
"male",2,0,1062,63.8002976190476,1,1,1,"indeterminado","cyan",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"female",465,0,4721,328.516666666667,1,0.6791,1,"red","cyan",0,0,0,0,0,5.78927055191046
"male",3464,0,5776,102.096130952381,3,0.6763,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"brand",0,0,15060,228.172817460317,6,0.6501,1,"cyan","cyan",0,0,0,5.27351436442346,0,0
"male",0,0,17444,43.7345238095238,14,1,1,"cyan","cyan",0,0,0,0,0,0
"female",289,0,10468,283.967261904762,4,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",5,0,209101,302.324702380952,68,1,1,"cyan","blue",0,0,0,25.3049980322708,0,0
"male",5603,0,99833,174.975,45,1,1,"cyan","cyan",0,0,0,0,0,0
"male",0,0,6247,62.2,4,1,1,"red","cyan",0,0,0,0,0,0
"brand",3013,0,3469,13.3748015873016,3,0.367,1,"indeterminado","orange",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",7268,0,175486,340.237103174603,52,0.6612,1,"red","blue",0,0,0,0,4.55876202425763,4.245465071401
"female",1537,0,7715,330.822718253968,2,1,1,"red","cyan",0,0,0,0,11.3759933082392,4.09108452335006
"brand",0,0,43803,68.1322420634921,30,0.656,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",3297,1,13550,177.437698412698,6,1,1,"red","magenta",0,0,0,15.9386068476978,15.8092848180678,10.4206869934388
"male",746,0,27488,143.537896825397,14,0.6773,1,"cyan","cyan",0,0,0,5.43093270365998,14.8891677122543,0
"brand",12,0,171,35.5480158730159,0,1,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,21.1727666273121,0,0
"brand",2,0,357,216.816567460317,0,1,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,0,0,0
"male",3761,0,5248,23.9242063492064,5,0.6557,1,"cyan","cyan",4.72913358037762,24.2155121373594,30.5091819699499,4.64384100747737,28.8582183186951,21.381705905056
"male",736,0,923,330.143353174603,0,1,1,"cyan","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"male",8,0,295795,343.848015873016,87,0.6725,1,"indeterminado","cyan",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"brand",37,0,283,60.083630952381,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",6235,0,2193,29.0169642857143,2,1,1,"indeterminado","blue",0,0,0,0,0,0
"female",983,0,33676,325.834325396825,10,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",11682,0,13459,368.412896825397,4,1,1,"red","red",0,0,0,4.2896497441952,4.18235048097031,0
"brand",20,0,504,219.390773809524,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2,0,99552,204.631746031746,41,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1904,0,47620,287.38621031746,16,1,1,"red","cyan",0,5.44701006512729,4.25709515859766,0,0,0
"brand",0,0,172,75.8340277777778,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",1,0,230797,88.0614087301587,145,1,1,"cyan","cyan",0,0,0,9.79929161747343,4.89335006273526,4.36125048243921
"brand",0,0,630,307.953273809524,0,1,1,"red","red",0,0,0,0,0,0
"female",18,0,102,142.5625,0,1,1,"cyan","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",127,0,13258,222.875297619048,5,0.6611,1,"red","cyan",0,0,0,0,0,0
"brand",23058,0,52549,225.561111111111,21,0.3276,0.6432,"red","indeterminado",0,0,0,0,0,0
"female",34710,0,3094,64.2997023809524,2,1,1,"cyan","cyan",0,0,0,0,0,0
"female",379,0,89521,283.717658730159,30,1,1,"cyan","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"brand",0,0,31273,18.462003968254,28,0.7,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",5884,0,4231,150.580952380952,2,1,1,"red","magenta",0,0,0,0,0,0
"male",140,0,3911,208.590972222222,2,1,1,"red","red",0,0,0,0,0,0
"male",4286,0,80302,104.167361111111,47,1,1,"indeterminado","magenta",0,0,0,0,0,0
"male",2554,0,22659,260.858531746032,8,1,1,"cyan","red",0,0,0,0,0,0
"brand",9719,0,43047,232.045138888889,17,0.6368,1,"yellow","green",0,0,0,0,0,0
"brand",54,0,7866,290.936408730159,3,0.6889,1,"red","indeterminado",1.87047820716428,10.5979869745411,12.1035058430718,0,4.55876202425763,4.245465071401
"female",1,0,18,0.0337301587301587,0,1,1,"cyan","cyan",1.21757543673902,0,0,14.5218417945691,34.8389795064827,39.7915862601312
"female",15192,0,100844,60.5422619047619,72,1,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,3.58934774218449
"female",18606,0,87327,353.751686507936,25,1,1,"yellow","cyan",0,0,0,0,0,3.47356233114628
"brand",4702,0,9730,12.0113095238095,9,0.6684,1,"indeterminado","red",0,0,0,0,0,0
"male",1376,0,1790,54.5947420634921,1,0.6468,1,"cyan","cyan",0,5.09177027827117,0,0,0,0
"female",7629,0,36959,186.735416666667,16,1,1,"red","cyan",0,5.09177027827117,0,0,0,0
"female",1256,0,2584,131.180853174603,1,0.6821,1,"cyan","cyan",0,0,7.34557595993322,0,0,0
"female",13008,0,28961,217.912003968254,12,1,1,"indeterminado","indeterminado",0,0,0,4.64384100747737,23.8393977415307,28.3674257043613
"brand",684,0,5581,315.732638888889,2,1,1,"cyan","cyan",0,0,0,6.80834317197954,0,0
"male",13394,0,21262,197.702182539683,9,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1016,0,4410,191.436904761905,2,1,1,"red","orange",0,5.32859680284192,5.71786310517529,0,0,0
"female",23108,0,63626,135.147817460317,33,1,1,"red","indeterminado",2.27633668607729,11.959739490823,17.4040066777963,8.9728453364817,23.379339188624,34.6584330374373
"brand",31025,0,35982,128.434424603175,19,0.6602,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"brand",895,0,26711,244.564880952381,10,1,1,"indeterminado","green",0,0,0,5.43093270365998,0,0
"male",880,0,6893,4.59037698412698,7,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",265,0,8082,331.602678571429,2,1,1,"indeterminado","magenta",1.58814187400741,4.38129070455891,0,0,0,0
"female",756,0,9156,346.876091269841,3,0.6675,1,"red","violet",0,0,0,0,11.3759933082392,4.09108452335006
"male",9,0,540,317.685218253968,0,1,1,"yellow","magenta",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"male",29348,0,55752,323.671825396825,17,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,159763,72.8498015873016,107,1,1,"red","cyan",0,0,0,0,0,0
"male",0,0,27188,327.429464285714,8,1,1,"red","blue",0,0,0,28.1385281385281,10.0794646591384,5.4033191817831
"female",146,0,1101,152.525,1,1,1,"cyan","cyan",0,4.02605091770278,0,0,0,0
"brand",0,0,17545,9.51994047619048,17,1,1,"indeterminado","green",1.1646373742721,0,0,0,0,0
"male",3,0,423,218.858829365079,0,1,1,"cyan","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"brand",11784,1,5574,109.444047619048,3,1,1,"red","red",0,0,0,0,0,0
"male",17,0,26140,362.560218253968,7,1,1,"cyan","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"brand",0,0,41479,22.8125992063492,36,1,1,"cyan","cyan",0,0,0,21.1727666273121,0,0
"brand",75,0,44618,232.769246031746,17,1,1,"cyan","cyan",1.1646373742721,0,0,13.9315230224321,44.9602676704308,56.1173292165187
"brand",179,0,11413,351.852777777778,3,1,1,"green","blue",0,0,0,0,0,0
"female",7454,0,27728,171.535515873016,13,0.6706,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"female",782,0,1829,319.104365079365,1,1,1,"indeterminado","red",2.27633668607729,11.959739490823,17.4040066777963,0,10.3722291928064,11.0768043226553
"male",88393,0,182322,224.464087301587,72,1,1,"cyan","cyan",0,0,0,0,10.3722291928064,11.0768043226553
"brand",17,0,18595,11.0389880952381,18,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",0,0,93728,49.7525793650794,71,0.679,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",0,0,139614,34.5077380952381,114,0.3321,0.6494,"cyan","cyan",0,0,0,0,0,0
"male",1,0,117,0.246031746031746,0,1,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"female",7842,0,19102,205.866964285714,8,1,1,"red","red",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"brand",0,0,43776,63.00625,31,0.6782,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",1550,1,6606,74.8896825396825,4,0.6949,1,"cyan","cyan",0,0,0,0,0,0
"female",358,0,1301,80.4171626984127,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",49995,0,137092,177.379563492064,62,0.6709,1,"green","cyan",0,0,0,0,0,0
"brand",23,0,61126,93.4522817460318,37,1,1,"cyan","yellow",0,0,4.17362270450751,0,0,0
"brand",7,0,24,126.962003968254,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1,0,441,185.985912698413,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",62,0,552,292.010515873016,0,0.6553,1,"cyan","blue",0,0,0,0,0,0
"female",19,0,13,18.8615079365079,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",2178,0,2045,122.465476190476,1,0.6634,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"brand",1548,1,2472,218.038492063492,1,1,1,"cyan","cyan",0,0,0,0,0,4.32265534542648
"female",20985,0,10026,44.4431547619048,8,0.6696,1,"indeterminado","red",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",61228,0,48311,186.816567460317,21,0.6599,1,"cyan","cyan",0,0,0,0,0,0
"female",1966,0,42504,350.44126984127,12,1,1,"blue","red",0,0,0,0,0,0
"female",9864,0,70793,345.30119047619,21,1,1,"red","blue",0,0,0,0,0,0
"male",530,0,377,19.6512896825397,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",4,0,45326,34.0548611111111,37,1,1,"cyan","green",0,0,0,0,0,0
"male",2843,0,2928,195.965873015873,1,1,1,"cyan","cyan",0,0,0,0,10.3722291928064,11.0768043226553
"male",1748,0,1560,71.1368055555556,1,1,1,"indeterminado","green",0,0,0,0,0,0
"male",950,0,327,93.0048611111111,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1958,0,1203,67.4017857142857,1,0.6761,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",8272,0,9721,342.243948412698,3,1,1,"cyan","cyan",0,0,0,0,0,0
"male",46,0,613,104.541567460317,0,1,1,"indeterminado","magenta",0,0,0,5.43093270365998,0,0
"female",2655,0,16001,329.568551587302,5,0.6718,1,"indeterminado","cyan",0,0,0,0,0,0
"female",6,0,10,1.4,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",1563,0,3531,193.523313492064,2,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2913,0,6111,77.7243055555556,4,0.6848,1,"cyan","cyan",1.28815952002823,3.90763765541741,0,0,0,0
"male",5475,0,38762,208.882638888889,16,1,1,"cyan","cyan",0,6.63114268798105,5.09181969949917,5.47028728846911,14.8473442074446,17.6765727518333
"male",2614,0,3184,316.27371031746,1,0.6675,1,"cyan","cyan",0,0,0,0,0,0
"female",384,0,1573,246.418650793651,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",4,0,10493,311.704067460317,3,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",740,0,13529,146.414880952381,7,1,1,"red","cyan",0,0,0,0,0,0
"male",141,0,2273,222.569742063492,1,1,1,"indeterminado","red",0,0,0,0,10.3722291928064,11.0768043226553
"male",2836,0,5764,115.583234126984,3,1,1,"indeterminado","green",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"female",1214,0,1767,324.56875,1,0.6739,1,"red","indeterminado",0,0,3.38063439065109,0,0,0
"male",1788,0,9250,91.5608134920635,6,1,1,"cyan","cyan",0,4.02605091770278,0,0,0,0
"male",99822,0,42751,165.873412698413,20,0.6626,1,"cyan","cyan",0,0,0,0,10.3722291928064,11.0768043226553
"male",14800,0,200555,397.259226190476,53,1,1,"cyan","red",0,0,0,0,0,0
"brand",0,0,31302,26.5002976190476,27,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",213,0,12465,212.32628968254,5,1,1,"indeterminado","blue",0,0,0,0,0,0
"brand",1233,0,28659,364.02380952381,8,1,1,"indeterminado","indeterminado",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"brand",729,0,75236,57.4624007936508,54,1,1,"red","blue",0,0,0,0,0,0
"female",1502,0,9213,135.144841269841,5,0.375,1,"red","cyan",0,5.09177027827117,0,0,10.3722291928064,11.0768043226553
"brand",0,0,43688,84.3159722222222,28,0.6705,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",5,0,39113,132.961904761905,20,1,1,"cyan","cyan",0,0,0,0,0,0
"male",170,0,22645,337.524206349206,7,1,1,"cyan","cyan",0,0,0,0,0,0
"male",7645,0,6020,225.009027777778,2,1,1,"indeterminado","cyan",1.21757543673902,10.7756068679692,9.97495826377295,0,0,0
"male",1367,0,11403,239.578968253968,4,1,1,"cyan","green",0,0,0,0,6.8172312839816,3.35777692010807
"brand",0,0,74088,68.9017857142857,51,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",589,0,5045,5.75992063492064,5,1,1,"indeterminado","orange",0,0,0,0,0,0
"male",193,0,3139,300.80505952381,1,1,1,"cyan","cyan",1.57049585318511,11.4860864416815,10.2253756260434,4.64384100747737,20.284399832706,17.2906213817059
"brand",541,0,703,55.0246031746032,1,1,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"female",179,0,11177,340.25753968254,3,0.6631,1,"red","magenta",1.58814187400741,4.38129070455891,0,0,0,0
"male",92,0,702,244.863591269841,0,0.6445,1,"cyan","cyan",0,0,0,0,0,0
"male",22,0,141477,240.130357142857,53,1,1,"cyan","cyan",0,0,0,0,0,0
"male",1987,0,4583,54.6364087301587,3,0.6957,1,"indeterminado","cyan",0,0,0,0,0,0
"male",1085,0,1749,200.975198412698,1,1,1,"indeterminado","cyan",0,0,0,0,0,3.58934774218449
"brand",16,0,469,39.1242063492063,0,0.675,1,"cyan","cyan",1.69401799894124,0,0,0,0,0
"female",278,0,1867,239.741765873016,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",0,0,94751,138.826587301587,49,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1454,0,34634,44.9606150793651,27,1,1,"cyan","cyan",0,0,0,0,0,0
"female",13114,0,23722,48.9025793650794,18,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",15376,0,67917,115.016071428571,38,0.6578,1,"indeterminado","cyan",0,0,0,0,0,0
"male",80,0,307725,174.870337301587,140,0.663,1,"cyan","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"brand",4,0,17126,95.1775793650794,10,1,1,"cyan","blue",0,0,0,0,0,0
"female",552,0,2271,348.569742063492,1,1,1,"green","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"male",67,0,100,72.6782738095238,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",4896,0,2512,40.96875,2,0.6621,1,"cyan","cyan",0,0,0,0,0,0
"female",7640,0,7519,129.468849206349,4,0.6783,1,"red","red",0,0,0,9.8780007870917,21.3718109577583,22.5009648784253
"male",634,0,3900,339.064384920635,1,1,1,"cyan","cyan",0,0,0,5.43093270365998,4.0987034713509,0
"female",6308,0,10595,13.1694444444444,10,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",20,0,114442,275.084126984127,39,0.6425,1,"red","indeterminado",0,0,0,0,0,0
"female",94,0,1483,22.3367063492063,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",171,0,331,51.0012896825397,0,1,1,"indeterminado","red",0,0,0,0,0,0
"brand",1,0,2388,16.4715277777778,2,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",3,0,69816,221.703472222222,28,1,1,"indeterminado","red",0,0,0,4.13223140495868,6.8172312839816,0
"female",30280,0,50522,327.155555555556,15,0.6729,1,"indeterminado","red",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"brand",425,0,567,36.0005952380952,0,1,1,"red","indeterminado",0,0,0,0,0,3.58934774218449
"female",3382,0,7969,339.542261904762,2,0.7023,1,"red","cyan",0,0,0,0,0,0
"brand",0,0,63452,75.3324404761905,42,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",1,0,66289,199.833432539683,28,1,1,"cyan","cyan",1.21757543673902,0,0,0,0,0
"female",633,0,3801,83.0089285714286,2,1,1,"cyan","cyan",0,0,5.30050083472454,0,0,0
"female",5007,0,6221,44.821130952381,5,0.3592,1,"cyan","orange",3.14099170637021,22.9721728833629,20.4507512520868,9.79929161747343,4.89335006273526,4.36125048243921
"female",3273,0,5990,12.4509920634921,6,1,1,"cyan","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"male",7953,0,30845,78.6715277777778,20,1,1,"cyan","green",0,0,0,0,0,0
"male",1946,0,15050,206.066765873016,6,1,1,"red","green",0,5.32859680284192,5.71786310517529,0,0,0
"female",14178,0,75672,47.2330357142857,58,0.6653,1,"cyan","cyan",0,0,0,0,0,0
"brand",40,0,12023,4.8655753968254,12,0.6677,1,"cyan","cyan",0,0,0,0,0,0
"female",1928,0,2010,90.6891865079365,1,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,4.32900432900433,9.91217063989962,17.3678116557314
